,WATERHHINVESTMAINT[1],WATERHHINVESTMAINT[5],WATERHHINVESTMAINT[6],WATERHHINVESTMAINT[7],WATERHHINVESTMAINT[8],WATERHHINVESTMAINT[9],WATERHHINVESTMAINT[10],WATERHHINVESTMAINT[11],WATERHHINVESTMAINT[12],WATERHHINVESTMAINT[13],WATERHHINVESTMAINT[14],WATERHHINVESTMAINT[15],WATERHHINVESTMAINT[16],WATERHHINVESTMAINT[17],WATERHHINVESTMAINT[18],WATERHHINVESTMAINT[19],WATERHHINVESTMAINT[20],WATERHHINVESTMAINT[21],WATERHHINVESTMAINT[22],WATERHHINVESTMAINT[23],WATERHHINVESTMAINT[1],WATERHHINVESTMAINT[5],WATERHHINVESTMAINT[6],WATERHHINVESTMAINT[7],WATERHHINVESTMAINT[8],WATERHHINVESTMAINT[9],WATERHHINVESTMAINT[10],WATERHHINVESTMAINT[11],WATERHHINVESTMAINT[12],WATERHHINVESTMAINT[13],WATERHHINVESTMAINT[14],WATERHHINVESTMAINT[15],WATERHHINVESTMAINT[16],WATERHHINVESTMAINT[17],WATERHHINVESTMAINT[18],WATERHHINVESTMAINT[19],WATERHHINVESTMAINT[20],WATERHHINVESTMAINT[21],WATERHHINVESTMAINT[22],WATERHHINVESTMAINT[23]
 2076,          4.390,          4.273,          4.383,          0.000,          0.000,          0.000,          4.617,          4.404,          4.421,          4.388,          4.386,          4.336,               ,               ,          7.459,          4.578,          4.783,          4.226,          4.092,          3.667,          197.5,          235.8,          227.6,          253.7,          248.1,          289.4,          188.0,          196.8,          196.2,          198.4,          199.4,          208.9,               ,               ,          178.3,          196.3,          195.0,          198.6,          199.6,          205.7
 2077,          4.339,          4.165,          4.287,          0.000,          0.000,          0.000,          4.587,          4.355,          4.374,          4.336,          4.332,          4.265,               ,               ,          7.446,          4.528,          4.734,          4.175,          4.042,          3.637,          209.3,          250.0,          241.3,          267.2,          261.3,          304.7,          199.2,          208.5,          207.9,          210.2,          211.4,          221.3,               ,               ,          189.6,          208.1,          206.7,          210.4,          211.4,          217.7
 2078,          4.276,          4.072,          4.177,          0.000,          0.000,          0.000,          4.545,          4.293,          4.313,          4.271,          4.266,          4.181,               ,               ,          7.406,          4.464,          4.670,          4.112,          3.980,          3.594,          221.6,          264.9,          255.6,          281.1,          275.0,          320.5,          210.8,          220.8,          220.2,          222.6,          223.8,          234.3,               ,               ,          201.4,          220.4,          219.0,          222.7,          223.8,          230.3
 2079,          4.202,          3.995,          4.082,          0.000,          0.000,          0.000,          4.490,          4.220,          4.242,          4.195,          4.188,          4.086,               ,               ,          7.343,          4.389,          4.594,          4.040,          3.908,          3.538,          234.5,          280.0,          270.6,          295.4,          289.1,          336.8,          223.1,          233.7,          232.9,          235.6,          236.8,          247.9,               ,               ,          213.9,          233.2,          231.9,          235.6,          236.7,          243.3
 2080,          4.116,          3.919,          4.000,          0.000,          0.000,          0.000,          4.425,          4.136,          4.159,          4.108,          4.100,          3.979,               ,               ,          7.256,          4.302,          4.506,          3.957,          3.825,          3.471,          247.9,          295.4,          286.0,          310.2,          303.7,          353.5,          235.9,          247.0,          246.2,          249.0,          250.4,          261.8,               ,               ,          226.9,          246.6,          245.2,          249.0,          250.2,          257.0
 2081,          4.022,          3.843,          3.925,          0.000,          0.000,          0.000,          4.349,          4.043,          4.067,          4.012,          4.002,          3.891,               ,               ,          7.146,          4.206,          4.407,          3.866,          3.734,          3.393,          261.7,          311.5,          301.5,          325.3,          318.6,          370.6,          249.1,          260.8,          260.0,          263.0,          264.4,          276.5,               ,               ,          240.5,          260.5,          259.0,          262.9,          264.1,          271.0
 2082,          3.922,          3.793,          3.861,          0.000,          0.000,          0.000,          4.263,          3.941,          3.966,          3.914,          3.906,          3.817,               ,               ,          7.013,          4.100,          4.297,          3.770,          3.639,          3.328,          276.0,          327.9,          317.6,          340.9,          334.0,          388.3,          262.7,          275.1,          274.2,          277.3,          278.8,          291.3,               ,               ,          254.5,          274.7,          273.3,          277.2,          278.4,          285.8
 2083,          3.842,          3.736,          3.811,          0.000,          0.000,          0.000,          4.170,          3.861,          3.883,          3.835,          3.829,          3.755,               ,               ,          6.861,          4.019,          4.213,          3.691,          3.561,          3.278,          291.2,          345.0,          334.1,          356.9,          349.8,          406.4,          276.9,          290.2,          289.2,          292.6,          294.1,          306.6,               ,               ,          269.0,          289.9,          288.4,          292.5,          293.7,          300.8
 2084,          3.779,          3.671,          3.755,          0.000,          0.000,          0.000,          4.066,          3.795,          3.814,          3.776,          3.772,          3.708,               ,               ,          6.747,          3.952,          4.143,          3.633,          3.501,          3.248,          306.3,          362.5,          351.3,          373.4,          366.1,          424.9,          291.5,          305.3,          304.4,          307.7,          309.3,          322.3,               ,               ,          283.9,          304.9,          303.5,          307.5,          308.7,          316.1
 2085,          3.737,          3.599,          3.688,          0.000,          0.000,          0.000,          3.986,          3.752,          3.769,          3.733,          3.729,          3.659,               ,               ,          6.663,          3.910,          4.099,          3.590,          3.463,          3.224,          322.0,          380.5,          368.9,          390.4,          383.0,          444.0,          307.1,          320.9,          319.9,          323.5,          325.1,          338.5,               ,               ,          299.0,          320.6,          319.1,          323.3,          324.5,          331.9
 2086,          3.696,          3.512,          3.612,          0.000,          0.000,          0.000,          3.928,          3.711,          3.728,          3.690,          3.685,          3.604,               ,               ,          6.627,          3.868,          4.056,          3.548,          3.424,          3.195,          338.1,          399.2,          387.0,          407.9,          400.3,          463.6,          322.4,          337.0,          336.0,          339.7,          341.4,          355.4,               ,               ,          314.9,          336.7,          335.2,          339.4,          340.7,          348.2
 2087,          3.647,          3.430,          3.523,          0.000,          0.000,          0.000,          3.886,          3.662,          3.680,          3.640,          3.633,          3.538,               ,               ,          6.587,          3.818,          4.006,          3.499,          3.379,          3.161,          354.8,          418.3,          405.9,          425.9,          418.0,          483.6,          338.2,          353.7,          352.6,          356.4,          358.2,          372.7,               ,               ,          331.2,          353.4,          351.9,          356.2,          357.5,          365.1
 2088,          3.589,          3.351,          3.449,          0.000,          0.000,          0.000,          3.845,          3.606,          3.625,          3.581,          3.573,          3.490,               ,               ,          6.535,          3.760,          3.948,          3.441,          3.325,          3.120,          372.0,          437.7,          424.8,          444.3,          436.3,          504.0,          354.8,          370.8,          369.7,          373.7,          375.5,          391.6,               ,               ,          348.0,          370.6,          369.0,          373.4,          374.7,          382.6
 2089,          3.522,          3.255,          3.368,          0.000,          0.000,          0.000,          3.794,          3.540,          3.560,          3.515,          3.511,          3.414,               ,               ,          6.469,          3.692,          3.878,          3.375,          3.266,          3.080,          389.7,          457.6,          444.3,          463.2,          455.0,          524.9,          371.9,          388.5,          387.3,          391.6,          393.6,          409.3,               ,               ,          365.3,          388.3,          386.7,          391.2,          392.7,          400.9
 2090,          3.475,          3.157,          3.271,          0.000,          0.000,          0.000,          3.735,          3.487,          3.504,          3.467,          3.457,          3.358,               ,               ,          6.382,          3.641,          3.824,          3.327,          3.217,          3.041,          408.3,          477.9,          464.2,          482.4,          474.0,          546.2,          389.5,          406.8,          405.6,          410.0,          411.8,          428.3,               ,               ,          382.5,          406.6,          404.9,          409.6,          410.8,          418.6
 2091,          3.409,          3.055,          3.178,          0.000,          0.000,          0.000,          3.670,          3.428,          3.447,          3.401,          3.395,          3.284,               ,               ,          6.330,          3.578,          3.763,          3.263,          3.161,          3.002,          426.2,          498.5,          484.5,          502.0,          493.5,          567.8,          407.7,          425.0,          423.7,          428.1,          430.3,          447.2,               ,               ,          400.7,          424.8,          423.2,          427.7,          429.0,          437.4
 2092,          3.351,          2.937,          3.070,          0.000,          0.000,          0.000,          3.619,          3.367,          3.387,          3.342,          3.330,          3.212,               ,               ,          6.272,          3.515,          3.697,          3.205,          3.109,          2.954,          445.2,          519.6,          505.2,          522.0,          513.2,          589.6,          425.9,          443.8,          442.6,          447.2,          449.2,          466.9,               ,               ,          419.2,          443.7,          441.9,          446.8,          448.0,          456.2
 2093,          3.279,          2.825,          2.961,          0.000,          0.000,          0.000,          3.559,          3.298,          3.318,          3.268,          3.258,          3.128,               ,               ,          6.193,          3.444,          3.626,          3.134,          3.046,          2.901,          464.3,          540.8,          526.2,          542.2,          533.3,          611.7,          444.6,          463.0,          461.5,          466.2,          468.6,          486.6,               ,               ,          438.1,          462.9,          461.2,          465.7,          467.0,          475.7
 2094,          3.210,          2.720,          2.861,          0.000,          0.000,          0.000,          3.500,          3.227,          3.250,          3.198,          3.185,          3.045,               ,               ,          6.106,          3.371,          3.550,          3.067,          2.985,          2.844,          484.4,          563.0,          547.9,          562.6,          553.7,          634.0,          463.8,          482.8,          481.6,          486.5,          488.6,          507.5,               ,               ,          457.5,          482.7,          481.0,          485.9,          487.2,          495.7
 2095,          3.129,          2.596,          2.742,          0.000,          0.000,          0.000,          3.435,          3.150,          3.171,          3.116,          3.101,          2.955,               ,               ,          6.013,          3.289,          3.468,          2.991,          2.915,          2.780,          504.3,          585.1,          569.7,          583.4,          574.3,          656.6,          483.2,          503.0,          501.4,          506.5,          508.7,          528.1,               ,               ,          477.5,          502.8,          501.2,          505.7,          507.2,          515.9
 2096,          3.047,          2.479,          2.628,          0.000,          0.000,          0.000,          3.363,          3.066,          3.090,          3.032,          3.017,          2.862,               ,               ,          5.901,          3.204,          3.377,          2.914,          2.841,          2.713,          525.0,          607.6,          591.9,          604.4,          595.3,          679.5,          503.0,          523.4,          522.1,          527.1,          529.4,          549.3,               ,               ,          497.6,          523.4,          521.6,          526.5,          527.8,          536.7
 2097,          2.960,          2.368,          2.520,          0.000,          0.000,          0.000,          3.286,          2.981,          3.004,          2.945,          2.928,          2.768,               ,               ,          5.780,          3.113,          3.284,          2.832,          2.763,          2.641,          545.8,          630.4,          614.4,          625.7,          616.5,          702.5,          523.3,          544.3,          542.8,          548.0,          550.1,          570.8,               ,               ,          518.5,          544.2,          542.5,          547.2,          548.6,          557.5
 2098,          2.869,          2.249,          2.395,          0.000,          0.000,          0.000,          3.203,          2.890,          2.914,          2.853,          2.835,          2.668,               ,               ,          5.649,          3.020,          3.187,          2.747,          2.681,          2.566,          566.9,          653.6,          637.3,          647.3,          638.0,          725.5,          543.8,          565.4,          563.9,          569.2,          571.5,          592.5,               ,               ,          539.6,          565.4,          563.6,          568.5,          569.8,          578.9
 2099,          2.770,          2.134,          2.272,          0.000,          0.000,          0.000,          3.108,          2.792,          2.816,          2.753,          2.734,          2.564,               ,               ,          5.487,          2.916,          3.079,          2.653,          2.595,          2.481,          587.5,          675.8,          659.5,          668.2,          658.8,          747.5,          563.7,          586.0,          584.4,          589.8,          592.2,          614.0,               ,               ,          559.7,          585.9,          584.2,          588.9,          590.4,          599.6
 2100,          2.677,          2.036,          2.173,          0.000,          0.000,          0.000,          3.021,          2.699,          2.724,          2.660,          2.640,          2.462,               ,               ,          5.346,          2.820,          2.978,          2.566,          2.512,          2.400,          608.3,          697.9,          681.4,          689.0,          679.8,          769.5,          583.9,          606.8,          605.1,          610.6,          613.1,          635.2,               ,               ,          580.6,          606.7,          605.0,          609.8,          611.2,          620.4
